path,sha256,bytes,kind,change_status,baseline_sha256,purpose,has_direct_entry,default_entry_reachability,reachability_basis,upstream,downstream,literal_file_references,check_depth,substantive_review_scope,associated_tests_static,executed_test_evidence,inherited_review_source,inherited_review_scope,status,limitations
tests/test_frontier_labels_r2.py,3c86f65e91391f284193cde2c1864d566020d59aae381de2a6170c5dbf199f9b,6021,test,UNCHANGED,3c86f65e91391f284193cde2c1864d566020d59aae381de2a6170c5dbf199f9b,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/frontier_labels_r2.py"",""src/reference_core.py"",""src/reference_recompute.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_frontier_labels_r2.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_labels.py,61502c3a6eef3716e7b4276a2523d63ab3a12ac0b6a8541b89cac45e517878bc,5333,test,UNCHANGED,61502c3a6eef3716e7b4276a2523d63ab3a12ac0b6a8541b89cac45e517878bc,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/label_queue.py"",""src/labels_policy.py"",""src/reference_core.py"",""src/reference_recompute.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_labels.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_labels_r4.py,cf872e14162264055bb12564a4b2261bba4678dcaeaeacd55b2a6fcd60eaa6a1,16155,test,UNCHANGED,cf872e14162264055bb12564a4b2261bba4678dcaeaeacd55b2a6fcd60eaa6a1,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/labels_history_r4.py"",""src/labels_import.py"",""src/labels_policy.py""]","[""src/labels_import.py""]",STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_labels_r4.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_legacy_guard_r4.py,f07e35e4b3caf7fcbabe1a7b44ac4f9260a6113e9d81087cb189b4179ceb793a,8692,test,UNCHANGED,f07e35e4b3caf7fcbabe1a7b44ac4f9260a6113e9d81087cb189b4179ceb793a,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/budget.py"",""src/budget_r1.py"",""src/budget_r2.py"",""src/context_access_r3.py"",""src/dune_live.py"",""src/dune_r1.py"",""src/dune_r2.py"",""src/dune_r4.py"",""src/legacy_guard_r4.py"",""src/network.py"",""src/pilot_actions_r2.py"",""src/rpc_context_r1.py"",""tests/test_context_access_r4.py"",""tests/test_dune_r4.py""]","[""configs/STAGE1B_R3_PUBLIC_POLICY.json"",""configs/STAGE1B_R4_PUBLIC_POLICY.json"",""src/dune_live.py"",""src/dune_r1.py"",""src/dune_r2.py"",""src/network.py"",""src/pilot_actions_r2.py"",""src/rpc_context_r1.py""]",STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_legacy_guard_r4.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_lp.py,c6238ad3c44a79332ef18497756fc1c8f0a7ddb21c534f059b2b64f2fdd88332,14425,test,UNCHANGED,c6238ad3c44a79332ef18497756fc1c8f0a7ddb21c534f059b2b64f2fdd88332,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/lp_model.py"",""src/lp_oracle.py"",""src/lp_run.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_lp.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_mixed_receipts_r4_r1.py,a59b3309ba5c0ea0e2b1472cf74135bfefd4e88bd14e6eb702c2738166857add,9386,test,UNCHANGED,a59b3309ba5c0ea0e2b1472cf74135bfefd4e88bd14e6eb702c2738166857add,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/provider_etherscan.py"",""src/provider_receipts.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_mixed_receipts_r4_r1.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_package_review_r2.py,1ca59979b14391c2dfe460ad2e46092b8ccb56abcfc612c1a7f4940c54cd439a,9547,test,UNCHANGED,1ca59979b14391c2dfe460ad2e46092b8ccb56abcfc612c1a7f4940c54cd439a,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/package_review_r2.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_package_review_r2.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_package_review_r3.py,86cbdd51dc204fe9667962a1b0732b67ff93f5db01e8bb7fcea48f953dd8f27f,1957,test,UNCHANGED,86cbdd51dc204fe9667962a1b0732b67ff93f5db01e8bb7fcea48f953dd8f27f,Publicly shipped file; exact byte identity inventoried.,False,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/package_review_r3.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_package_review_r3.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_page_recovery.py,7c73bdb52f842ad70bbf165017f4c63c67f446f9fc4d63e44419d91592f743a0,20117,test,UNCHANGED,7c73bdb52f842ad70bbf165017f4c63c67f446f9fc4d63e44419d91592f743a0,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/collector.py"",""src/dune_live.py"",""src/page_attempts.py"",""src/page_contract.py"",""src/provider_dune.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_page_recovery.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_physical_facts.py,875908bc9c3f0f6f2ebff71239f4bd4c72e3444a7678003c223706d770bead81,12353,test,UNCHANGED,875908bc9c3f0f6f2ebff71239f4bd4c72e3444a7678003c223706d770bead81,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/cache_probe.py"",""src/collector.py"",""src/dune_observed_replay.py"",""src/lp_model.py"",""src/lp_run.py"",""src/physical_facts.py"",""src/provider_dune.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_physical_facts.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_pilot_metrics_r2.py,72a92a836b94f1174909d57e9cd04dc9dd5cb9dbfb326773b2b61bb6957adf08,2466,test,UNCHANGED,72a92a836b94f1174909d57e9cd04dc9dd5cb9dbfb326773b2b61bb6957adf08,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/pilot_metrics_r2.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_pilot_metrics_r2.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_provider_contracts_r4.py,dcc9c664a08fc26c244b262940a8ddf15b7437b9ad0df44c3e19dac68eb97db3,12545,test,UNCHANGED,dcc9c664a08fc26c244b262940a8ddf15b7437b9ad0df44c3e19dac68eb97db3,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/collector.py"",""src/provider_etherscan.py"",""src/provider_receipts.py"",""src/read_retry_r4.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_provider_contracts_r4.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_provider_dune.py,7a487f51194bf0d1062aac96d5fb05af01b674f9972ba8233f9bbf139a7972ee,5131,test,UNCHANGED,7a487f51194bf0d1062aac96d5fb05af01b674f9972ba8233f9bbf139a7972ee,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/collector.py"",""src/provider_dune.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_provider_dune.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_publication_export.py,41becdd4cd2022174f13e1c0898f1c8a158a788a361d3961ae94ea241b624ca2,3006,test,UNCHANGED,41becdd4cd2022174f13e1c0898f1c8a158a788a361d3961ae94ea241b624ca2,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/publication_export.py""]","[""configs/DUNE_ADAPTER_SCHEMA.md""]",STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_publication_export.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_r4_retry_integration_review.py,aba04b40cf58f73c934956db4b703cf8d08b3af6687cd6686e99a00d56057f12,8508,test,UNCHANGED,aba04b40cf58f73c934956db4b703cf8d08b3af6687cd6686e99a00d56057f12,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/budget_r2.py"",""src/context_access_r3.py"",""src/context_access_r4.py"",""src/dune_r4.py"",""src/page_attempts.py"",""src/read_retry_r4.py"",""tests/test_context_access_r3.py"",""tests/test_context_access_r4.py"",""tests/test_dune_r4.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_r4_retry_integration_review.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_read_retry_r4.py,6b8f7371249a6034a212c7aab2da6cecf6ca29bd47350a63b228d79ba6f711b5,11312,test,UNCHANGED,6b8f7371249a6034a212c7aab2da6cecf6ca29bd47350a63b228d79ba6f711b5,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/read_retry_r4.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_read_retry_r4.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_reference_delta_r2.py,11b51e7ed1a5ce109911a3082bfd7c8097826ced9ad922be9dd5e5aa7a376707,1936,test,UNCHANGED,11b51e7ed1a5ce109911a3082bfd7c8097826ced9ad922be9dd5e5aa7a376707,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/reference_delta_r2.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_reference_delta_r2.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_revision_validation_r4_r1.py,9c06cb9de79209fc72c92ad9c291cf23afe6a457e49e8c3b2701bb253f77ca18,763,test,UNCHANGED,9c06cb9de79209fc72c92ad9c291cf23afe6a457e49e8c3b2701bb253f77ca18,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/validation_faults_r4_r1.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_revision_validation_r4_r1.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_rpc_context_r1.py,356855527b650b88f014f828edd1c5868877ef1e7cc6caecbaf5da64591e7a00,11359,test,UNCHANGED,356855527b650b88f014f828edd1c5868877ef1e7cc6caecbaf5da64591e7a00,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/budget.py"",""src/budget_r1.py"",""src/rpc_context_r1.py"",""src/weth_evidence.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_rpc_context_r1.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_stage1c_baselines.py,c829902d2e87d7f55de83a8b1ffd988dac9fc8c09205acf4d5a3fcd39476dd09,15219,test,UNCHANGED,c829902d2e87d7f55de83a8b1ffd988dac9fc8c09205acf4d5a3fcd39476dd09,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/context_lp_r3.py"",""src/lp_model.py"",""src/stage1c_baselines.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_stage1c_baselines.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_stage1c_catalog.py,4c9d8d8df7d5c2c98c4e36cfeffd7b9b02e3641dffd83457b43ef7fdc23eb764,2694,test,UNCHANGED,4c9d8d8df7d5c2c98c4e36cfeffd7b9b02e3641dffd83457b43ef7fdc23eb764,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/stage1c_catalog.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_stage1c_catalog.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_stage1c_controlled.py,527d29968dcea60cda5e227f9a7f68e53cadadb7737a1915d8d2891b0099caac,7829,test,UNCHANGED,527d29968dcea60cda5e227f9a7f68e53cadadb7737a1915d8d2891b0099caac,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/lp_model.py"",""src/stage1c_controlled.py"",""src/stage1c_oracle.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_stage1c_controlled.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_stage1c_intervals.py,86d492c0e13eb1c905de13d6c06f3a3e190242d568203a582bcf5a93e70e1cd1,4300,test,UNCHANGED,86d492c0e13eb1c905de13d6c06f3a3e190242d568203a582bcf5a93e70e1cd1,Publicly shipped file; exact byte identity inventoried.,False,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/stage1c_intervals.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_stage1c_intervals.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_stage1c_output_contract.py,641147ae716c70dcf00547985347b0567946bc77ba47f1052f396dffff6e659b,20198,test,ADDED,,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/stage1c_baselines.py"",""src/stage1c_intervals.py"",""src/stage1c_output_contract.py""]",[],TARGETED_SUBSTANTIVE_REVIEW,"[""Current exact-byte scoped substantive review documented; complete private review notes are withheld. This does not mean every function was newly audited.""]","[""tests/test_stage1c_output_contract.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,CURRENT_SCOPED_REVIEW_DOCUMENTED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_stage1c_r1_faults.py,b7a84fe66e291140873e8b07176095681342488d7448dc638fdd80285ac28d8e,18870,test,ADDED,,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/run_stage1c.py"",""src/stage1c_output_contract.py"",""tests/test_context_lp_r3.py""]","[""src/run_stage1c.py""]",TARGETED_SUBSTANTIVE_REVIEW,"[""Current exact-byte scoped substantive review documented; complete private review notes are withheld. This does not mean every function was newly audited.""]","[""tests/test_stage1c_r1_faults.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,CURRENT_SCOPED_REVIEW_DOCUMENTED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_stage1c_r1_pipeline.py,d1fe7292a8b88589c521623652ed1fcfaa3d8cccf4d530bcd270610fb1424902,10319,test,ADDED,,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/run_stage1c.py"",""src/stage1c_reports.py"",""src/stage1c_result_gate.py"",""src/stage1c_revision.py"",""tests/test_stage1c_runner.py""]","[""configs/STAGE1C_EFFECTIVE_POLICY.json"",""configs/STAGE1C_R1_EXECUTION_POLICY.json"",""src/stage1c_baselines.py""]",TARGETED_SUBSTANTIVE_REVIEW,"[""Current exact-byte scoped substantive review documented; complete private review notes are withheld. This does not mean every function was newly audited.""]","[""tests/test_stage1c_r1_pipeline.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,CURRENT_SCOPED_REVIEW_DOCUMENTED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_stage1c_real_replay.py,8beb72667198ad72ce62e936e3257d8ffae279db04b5aaddeebdd854c0c28dc9,2676,test,UNCHANGED,8beb72667198ad72ce62e936e3257d8ffae279db04b5aaddeebdd854c0c28dc9,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/context_lp_r3.py"",""src/stage1c_real_replay.py"",""tests/test_context_lp_r3.py""]","[""src/stage1c_real_replay.py""]",STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_stage1c_real_replay.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_stage1c_runner.py,ed3fca4d67ccce157ad9628343b7817951dd40ad00ba70b5dacb0cdac7e2462b,15008,test,UNCHANGED,ed3fca4d67ccce157ad9628343b7817951dd40ad00ba70b5dacb0cdac7e2462b,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,"[""tests/test_stage1c_r1_pipeline.py""]","[""src/run_stage1c.py"",""src/stage1c_intervals.py""]","[""src/run_stage1c.py""]",STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_stage1c_r1_pipeline.py"",""tests/test_stage1c_runner.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_validate_review_bundle_r1.py,d079bbb702047563c2fe9037c332dcd13fb15b3a5f0896b1a8f146b6b92785f2,27583,test,UNCHANGED,d079bbb702047563c2fe9037c332dcd13fb15b3a5f0896b1a8f146b6b92785f2,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/dune_batch_r1.py"",""src/validate_review_bundle_r1.py""]","[""src/lp_run.py"",""src/run_tests.py"",""src/validate_review_bundle_r1.py""]",STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_validate_review_bundle_r1.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_validate_review_bundle_r2.py,6d5a08afb4ec51327f428c160866b8f52a3475a17cb335c24a9ce2dcfbbdce55,7124,test,UNCHANGED,6d5a08afb4ec51327f428c160866b8f52a3475a17cb335c24a9ce2dcfbbdce55,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/package_review_r2.py"",""src/review_replay_r2.py"",""src/validate_review_bundle_r2.py""]","[""src/lp_run.py"",""src/run_tests.py""]",STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_validate_review_bundle_r2.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_validate_review_bundle_r3.py,a3eacbb9a4fbe32ebc60888b7a36b521243175091468e5cac0db0d14d7a8a1d0,10344,test,UNCHANGED,a3eacbb9a4fbe32ebc60888b7a36b521243175091468e5cac0db0d14d7a8a1d0,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/context_lp_r3.py"",""src/package_review_r3.py"",""src/review_replay_r3.py"",""src/validate_review_bundle_r3.py"",""tests/test_context_lp_r3.py""]","[""configs/PUBLIC_VALIDATION_R3.json"",""src/lp_run.py"",""src/run_tests.py""]",STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_validate_review_bundle_r3.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
tests/test_validation_status_r4.py,565e8d73269bb492f7a57d2aa9aca0937f488ed8ffe29303c98c452787dda05c,4399,test,UNCHANGED,565e8d73269bb492f7a57d2aa9aca0937f488ed8ffe29303c98c452787dda05c,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/validate_review_bundle_r1.py"",""src/validation_faults_r4.py"",""src/validation_result_r4.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_validation_status_r4.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
